Unnamed: 0,cve,owner,repo,patch
1213,CVE-2013-2850,torvalds,linux,cea4dcfdad926a27a18e188720efe0f2c9403456
1214,CVE-2013-2929,torvalds,linux,d049f74f2dbe71354d43d393ac3a188947811348
1215,CVE-2013-3222,torvalds,linux,9b3e617f3df53822345a8573b6d358f6b9e5ed87
1216,CVE-2013-3224,torvalds,linux,4683f42fde3977bdb4e8a09622788cc8b5313778
1217,CVE-2013-3225,torvalds,linux,e11e0455c0d7d3d62276a0c55d9dfbc16779d691
1218,CVE-2013-3226,torvalds,linux,c8c499175f7d295ef867335bceb9a76a2c3cdc38
1219,CVE-2013-3228,torvalds,linux,5ae94c0d2f0bed41d6718be743985d61b7f5c47d
1220,CVE-2013-3229,torvalds,linux,a5598bd9c087dc0efc250a5221e5d0e6f584ee88
1221,CVE-2013-3230,torvalds,linux,b860d3cc62877fad02863e2a08efff69a19382d2
1222,CVE-2013-3231,torvalds,linux,c77a4b9cffb6215a15196ec499490d116dfad181
1223,CVE-2013-3235,torvalds,linux,60085c3d009b0df252547adb336d1ccca5ce52ec
1224,CVE-2013-3236,torvalds,linux,680d04e0ba7e926233e3b9cee59125ce181f66ba
1225,CVE-2013-3237,torvalds,linux,d5e0d0f607a7a029c6563a0470d88255c89a8d11
1226,CVE-2013-3302,torvalds,linux,ea702b80e0bbb2448e201472127288beb82ca2fe
1227,CVE-2013-3722,OpenSIPS,opensips,54e027adfa486cfcf993828512b2e273aeb163c2
1228,CVE-2013-4118,FreeRDP,FreeRDP,7d58aac24fe20ffaad7bd9b40c9ddf457c1b06e7
1229,CVE-2013-4119,FreeRDP,FreeRDP,0773bb9303d24473fe1185d85a424dfe159aff53
1230,CVE-2013-4160,mm2,Little-CMS,91c2db7f2559be504211b283bc3a2c631d6f06d9
1231,CVE-2013-4162,torvalds,linux,8822b64a0fa64a5dd1dfcf837c5b0be83f8c05d1
1232,CVE-2013-4220,torvalds,linux,9955ac47f4ba1c95ecb6092aeaefb40a22e99268
1233,CVE-2013-4244,vadz,libtiff,ce6841d9e41d621ba23cf18b190ee6a23b2cc833
1234,CVE-2013-4247,torvalds,linux,1fc29bacedeabb278080e31bb9c1ecb49f143c3b
1235,CVE-2013-4254,torvalds,linux,c95eb3184ea1a3a2551df57190c81da695e2144b
1236,CVE-2013-4263,FFmpeg,FFmpeg,e43a0a232dbf6d3c161823c2e07c52e76227a1bc
1237,CVE-2013-4264,FFmpeg,FFmpeg,2960576378d17d71cc8dccc926352ce568b5eec1
1238,CVE-2013-4265,FFmpeg,FFmpeg,c94f9e854228e0ea00e1de8769d8d3f7cab84a55
1239,CVE-2013-4300,torvalds,linux,d661684cf6820331feae71146c35da83d794467e
1240,CVE-2013-4312,torvalds,linux,712f4aad406bb1ed67f3f98d04c044191f0ff593
1241,CVE-2013-4350,torvalds,linux,95ee62083cb6453e056562d91f597552021e6ae7
1242,CVE-2013-4387,torvalds,linux,2811ebac2521ceac84f2bdae402455baa6a7fb47
1243,CVE-2013-4470,torvalds,linux,e93b7d748be887cd7639b113ba7d7ef792a7efb9
1244,CVE-2013-4483,torvalds,linux,6062a8dc0517bce23e3c2f7d2fea5e22411269a3
1245,CVE-2013-4511,torvalds,linux,7314e613d5ff9f0934f7a0f74ed7973b903315d1
1246,CVE-2013-6763,torvalds,linux,7314e613d5ff9f0934f7a0f74ed7973b903315d1
1247,CVE-2013-4512,torvalds,linux,201f99f170df14ba52ea4c52847779042b7a623b
1248,CVE-2013-4513,torvalds,linux,c2c65cd2e14ada6de44cb527e7f1990bede24e15
1249,CVE-2013-4514,torvalds,linux,b5e2f339865fb443107e5b10603e53bbc92dc054
1250,CVE-2013-4515,torvalds,linux,8d1e72250c847fa96498ec029891de4dc638a5ba
1251,CVE-2013-4516,torvalds,linux,a8b33654b1e3b0c74d4a1fed041c9aae50b3c427
1252,CVE-2013-4532,qemu,qemu,2e1198672759eda6e122ff38fcf6df06f27e0fe2
1253,CVE-2013-4563,torvalds,linux,0e033e04c2678dbbe74a46b23fffb7bb918c288e
1254,CVE-2013-4587,torvalds,linux,338c7dbadd2671189cec7faf64c84d01071b3f96
1255,CVE-2013-4588,torvalds,linux,04bcef2a83f40c6db24222b27a52892cba39dffb
1256,CVE-2013-4591,torvalds,linux,7d3e91a89b7adbc2831334def9e494dd9892f9af
1257,CVE-2013-4592,torvalds,linux,e40f193f5bb022e927a57a4f5d5194e4f12ddb74
1259,CVE-2013-5634,torvalds,linux,e8180dcaa8470ceca21109f143876fdcd9fe050a
1260,CVE-2013-5705,SpiderLabs,ModSecurity,f8d441cd25172fdfe5b613442fedfc0da3cc333d
1261,CVE-2013-6367,torvalds,linux,b963a22e6d1a266a67e9eecc88134713fd54775c
1262,CVE-2013-6368,torvalds,linux,fda4e2e85589191b123d31cdc21fd33ee70f50fd
1263,CVE-2013-6376,torvalds,linux,17d68b763f09a9ce824ae23eb62c9efc57b69271
1264,CVE-2013-6378,torvalds,linux,a497e47d4aec37aaf8f13509f3ef3d1f6a717d88
1265,CVE-2013-6380,torvalds,linux,b4789b8e6be3151a955ade74872822f30e8cd914
1266,CVE-2013-6381,torvalds,linux,6fb392b1a63ae36c31f62bc3fc8630b49d602b62
1267,CVE-2013-6383,torvalds,linux,f856567b930dfcdbc3323261bf77240ccdde01f5
1268,CVE-2013-6401,akheron,jansson,8f80c2d83808150724d31793e6ade92749b1faa4
1269,CVE-2013-6431,torvalds,linux,ae7b4e1f213aa659aedf9c6ecad0bf5f0476e1e2
1270,CVE-2013-6432,torvalds,linux,cf970c002d270c36202bd5b9c2804d3097a52da0
1271,CVE-2013-7008,FFmpeg,FFmpeg,29ffeef5e73b8f41ff3a3f2242d356759c66f91f
1272,CVE-2013-7009,FFmpeg,FFmpeg,3819db745da2ac7fb3faacb116788c32f4753f34
1273,CVE-2013-7010,FFmpeg,FFmpeg,454a11a1c9c686c78aa97954306fb63453299760
1274,CVE-2013-7011,FFmpeg,FFmpeg,547d690d676064069d44703a1917e0dab7e33445
1275,CVE-2013-7012,FFmpeg,FFmpeg,780669ef7c23c00836a24921fcc6b03be2b8ca4a
1276,CVE-2013-7013,FFmpeg,FFmpeg,821a5938d100458f4d09d634041b05c860554ce0
1277,CVE-2013-7014,FFmpeg,FFmpeg,86736f59d6a527d8bc807d09b93f971c0fe0bb07
1278,CVE-2013-7015,FFmpeg,FFmpeg,880c73cd76109697447fbfbaa8e5ee5683309446
1279,CVE-2013-7016,FFmpeg,FFmpeg,8bb11c3ca77b52e05a9ed1496a65f8a76e6e2d8f
1280,CVE-2013-7017,FFmpeg,FFmpeg,912ce9dd2080c5837285a471d750fa311e09b555
1281,CVE-2013-7018,FFmpeg,FFmpeg,9a271a9368eaabf99e6c2046103acb33957e63b7
1282,CVE-2013-7019,FFmpeg,FFmpeg,a1b9004b768bef606ee98d417bceb9392ceb788d
1283,CVE-2013-7021,FFmpeg,FFmpeg,cdd5df8189ff1537f7abe8defe971f80602cc2d2
1284,CVE-2013-7022,FFmpeg,FFmpeg,e07ac727c1cc9eed39e7f9117c97006f719864bd
1285,CVE-2013-7023,FFmpeg,FFmpeg,f31011e9abfb2ae75bb32bc44e2c34194c8dc40a
1286,CVE-2013-7024,FFmpeg,FFmpeg,fe448cd28d674c3eff3072552eae366d0b659ce9
1287,CVE-2013-7027,torvalds,linux,f5563318ff1bde15b10e736e97ffce13be08bc1a
1288,CVE-2013-7226,php,php-src,2938329ce19cb8c4197dec146c3ec887c6f61d01
1289,CVE-2014-2020,php,php-src,2938329ce19cb8c4197dec146c3ec887c6f61d01
1290,CVE-2013-7262,mapserver,mapserver,3a10f6b829297dae63492a8c63385044bc6953ed
1291,CVE-2013-7263,torvalds,linux,bceaa90240b6019ed73b49965eac7d167610be69
1292,CVE-2013-7264,torvalds,linux,bceaa90240b6019ed73b49965eac7d167610be69
1293,CVE-2013-7265,torvalds,linux,bceaa90240b6019ed73b49965eac7d167610be69
1294,CVE-2013-7281,torvalds,linux,bceaa90240b6019ed73b49965eac7d167610be69
1295,CVE-2013-7266,torvalds,linux,f3d3342602f8bcbf37d7c46641cb9bca7618eb1c
1296,CVE-2013-7268,torvalds,linux,f3d3342602f8bcbf37d7c46641cb9bca7618eb1c
1297,CVE-2013-7269,torvalds,linux,f3d3342602f8bcbf37d7c46641cb9bca7618eb1c
1298,CVE-2013-7270,torvalds,linux,f3d3342602f8bcbf37d7c46641cb9bca7618eb1c
1299,CVE-2013-7271,torvalds,linux,f3d3342602f8bcbf37d7c46641cb9bca7618eb1c
1302,CVE-2013-7421,torvalds,linux,5d26a105b5a73e5635eae0629b42fa0a90e07b7b
1303,CVE-2013-7441,yoe,nbd,741495cb08503fd32a9d22648e63b64390c601f4
1304,CVE-2013-7446,torvalds,linux,7d267278a9ece963d77eefec61630223fce08c6c
1305,CVE-2013-7449,hexchat,hexchat,c9b63f7f9be01692b03fa15275135a4910a7e02d
1306,CVE-2013-7455,mm2,Little-CMS,fefaaa43c382eee632ea3ad0cfa915335140e1db
1307,CVE-2013-7456,php,php-src,7a1aac3343af85b4af4df5f8844946eaa27394ab
1308,CVE-2014-0038,torvalds,linux,2def2ef2ae5f3990aabdbe8a755911902707d268
1309,CVE-2014-0049,torvalds,linux,a08d3b3b99efd509133946056531cdf8f3a0c09b
1310,CVE-2014-0064,postgres,postgres,31400a673325147e1205326008e32135a78b4d8a
1311,CVE-2014-0069,torvalds,linux,5d81de8e8667da7135d3a32a964087c0faf5483f
1312,CVE-2014-0077,torvalds,linux,d8316f3991d207fe32881a9ac20241be8fa2bad0
1313,CVE-2014-0131,torvalds,linux,1fd819ecb90cc9b822cd84d3056ddba315d3340f
1314,CVE-2014-0185,php,php-src,35ceea928b12373a3b1e3eecdc32ed323223a40d
1315,CVE-2014-0196,torvalds,linux,4291086b1f081b869c6d79e5b7441633dc3ace00
1316,CVE-2014-0203,torvalds,linux,86acdca1b63e6890540fa19495cfc708beff3d8b
1317,CVE-2014-0205,torvalds,linux,7ada876a8703f23befbb20a7465a702ee39b1704
1322,CVE-2014-1439,facebook,hhvm,95f96e7287effe2fcdfb9a5338d1a7e4f55b083b
1323,CVE-2014-1444,torvalds,linux,96b340406724d87e4621284ebac5e059d67b2194
1324,CVE-2014-1445,torvalds,linux,2b13d06c9584b4eb773f1e80bbaedab9a1c344e1
1325,CVE-2014-1446,torvalds,linux,8e3fbf870481eb53b2d3a322d1fc395ad8b367ed
1326,CVE-2014-1690,torvalds,linux,2690d97ade05c5325cbf7c72b94b90d265659886
1327,CVE-2014-1737,torvalds,linux,ef87dbe7614341c2e7bfe8d32fcb7028cc97442c
1328,CVE-2014-1738,torvalds,linux,2145e15e0557a01b9195d1c7199a1b92cb9be81f
1329,CVE-2014-1739,torvalds,linux,e6a623460e5fc960ac3ee9f946d3106233fd28d8
1331,CVE-2014-1832,phusion,passenger,94428057c602da3d6d34ef75c78091066ecac5c0
1332,CVE-2014-1874,torvalds,linux,2172fa709ab32ca60e86179dc67d0857be8e2c98
1334,CVE-2014-2209,facebook,hhvm,851fff90a9b7461df2393af32239ba217bc25946
1335,CVE-2014-2523,torvalds,linux,b22f5126a24b3b2f15448c3f2a254fc10cbc2b92
1336,CVE-2014-2567,jktjkt,trojita,25fffa3e25cbad85bbca804193ad336b090a9ce1
1337,CVE-2014-2673,torvalds,linux,621b5060e823301d0cba4cb52a7ee3491922d291
1338,CVE-2014-2706,torvalds,linux,1d147bfa64293b2723c4fec50922168658e613ba
1340,CVE-2014-3122,torvalds,linux,57e68e9cd65b4b8eb4045a1e0d0746458502554c
1341,CVE-2014-3144,torvalds,linux,05ab8f2647e4221cbdb3856dd7d32bd5407316b3
1342,CVE-2014-3145,torvalds,linux,05ab8f2647e4221cbdb3856dd7d32bd5407316b3
1343,CVE-2014-3153,torvalds,linux,e9c243a5a6de0be8e584c604d353412584b592f8
1344,CVE-2014-3158,paulusmack,ppp,7658e8257183f062dc01f87969c140707c7e52cb
1345,CVE-2014-3181,torvalds,linux,c54def7bd64d7c0b6993336abcffb8444795bf38
1346,CVE-2014-3182,torvalds,linux,ad3e14d7c5268c2e24477c6ef54bbdf88add5d36
1347,CVE-2014-3183,torvalds,linux,51217e69697fba92a06e07e16f55c9a52d8e8945
1348,CVE-2014-3184,torvalds,linux,4ab25786c87eb20857bbb715c3ae34ec8fd6a214
1349,CVE-2014-3185,torvalds,linux,6817ae225cd650fb1c3295d769298c38b1eba818
1350,CVE-2014-3186,torvalds,linux,844817e47eef14141cf59b8d5ac08dd11c0a9189
1355,CVE-2014-3534,torvalds,linux,dab6cf55f81a6e16b8147aed9a843e1691dcd318
1356,CVE-2014-3535,torvalds,linux,256df2f3879efdb2e9808bdb1b54b16fbb11fa38
1360,CVE-2014-3587,php,php-src,7ba1409a1aee5925180de546057ddd84ff267947
1361,CVE-2014-3597,php,php-src,2fefae47716d501aec41c1102f3fd4531f070b05
1362,CVE-2014-3601,torvalds,linux,350b8bdd689cd2ab2c67c8a86a0be86cfa0751a7
1363,CVE-2014-3610,torvalds,linux,854e8bb1aa06c578c2c9145fa6bfe3680ef63b23
1364,CVE-2014-3611,torvalds,linux,2febc839133280d5a5e8e1179c94ea674489dae2
1365,CVE-2014-3631,torvalds,linux,95389b08d93d5c06ec63ab49bd732b0069b7c35e
1366,CVE-2014-3645,torvalds,linux,bfd0a56b90005f8c8a004baf407ad90045c2b11e
1367,CVE-2014-3646,torvalds,linux,a642fc305053cc1c6e47e4f4df327895747ab485
1368,CVE-2014-3647,torvalds,linux,d1442d85cc30ea75f7d399474ca738e0bc96f715
1369,CVE-2014-3673,torvalds,linux,9de7922bc709eee2f609cd01d98aaedc4cf5ea74
1370,CVE-2014-3687,torvalds,linux,b69040d8e39f20d5215a03502a8e8b4c6ab78395
1372,CVE-2014-3971,mongodb,mongo,c151e0660b9736fe66b224f1129a16871165251b
1373,CVE-2014-3985,miniupnp,miniupnp,3a87aa2f10bd7f1408e1849bdb59c41dd63a9fe9
1374,CVE-2014-4014,torvalds,linux,23adbe12ef7d3d4195e80800ab36b37bee28cd03
1375,CVE-2014-4027,torvalds,linux,4442dc8a92b8f9ad8ee9e7f8438f4c04c03a22dc
1383,CVE-2014-4608,torvalds,linux,206a81c18401c0cde6e579164f752c4b147324ce
1384,CVE-2014-4611,torvalds,linux,206204a1162b995e2185275167b22468c00d6b36
1385,CVE-2014-4654,torvalds,linux,82262a46627bebb0febcc26664746c25cef08563
1386,CVE-2014-4655,torvalds,linux,82262a46627bebb0febcc26664746c25cef08563
1387,CVE-2014-4667,torvalds,linux,d3217b15a19a4779c39b212358a5c71d725822ee
1388,CVE-2014-4668,cherokee,webserver,fbda667221c51f0aa476a02366e0cf66cb012f88
1389,CVE-2014-4978,rawstudio,rawstudio,9c2cd3c93c05d009a91d84eedbb85873b0cb505d
1390,CVE-2014-5077,torvalds,linux,1be9a950c646c9092fb3618197f7b6bfb50e82aa
1391,CVE-2014-5206,torvalds,linux,a6138db815df5ee542d848318e5dae681590fccd
1393,CVE-2014-5351,krb5,krb5,af0ed4df4dfae762ab5fb605f5a0c8f59cb4f6ca
1394,CVE-2014-5352,krb5,krb5,82dc33da50338ac84c7b4102dc6513d897d0506a
1395,CVE-2014-5354,krb5,krb5,04038bf3633c4b909b5ded3072dc88c8c419bf16
1396,CVE-2014-5355,krb5,krb5,102bb6ebf20f9174130c85c3b052ae104e5073ec
1397,CVE-2014-5386,facebook,hhvm,ab6fdeb84fb090b48606b6f7933028cfe7bf3a5e
1398,CVE-2014-5471,torvalds,linux,410dd3cf4c9b36f27ed4542ee18b1af5e68645a4
1399,CVE-2014-5472,torvalds,linux,410dd3cf4c9b36f27ed4542ee18b1af5e68645a4
1400,CVE-2014-6228,facebook,hhvm,1f91e076a585118495b976a413c1df40f6fd3d41
1401,CVE-2014-6229,facebook,hhvm,7135ec229882370a00411aa50030eada6034cc1b
1403,CVE-2014-6396,Ettercap,ettercap,e3abe7d7585ecc420a7cab73313216613aadad5a
1404,CVE-2014-6410,torvalds,linux,c03aa9f6e1f938618e6db2e23afef0574efeeb65
1405,CVE-2014-6416,torvalds,linux,c27a3e4d667fdcad3db7b104f75659478e0c68d8
1406,CVE-2014-6417,torvalds,linux,c27a3e4d667fdcad3db7b104f75659478e0c68d8
1407,CVE-2014-6418,torvalds,linux,c27a3e4d667fdcad3db7b104f75659478e0c68d8
1408,CVE-2014-7145,torvalds,linux,18f39e7be0121317550d03e267e3ebd4dbfbb3ce
1409,CVE-2014-7283,torvalds,linux,c88547a8119e3b581318ab65e9b72f27f23e641d
1410,CVE-2014-7822,torvalds,linux,8d0207652cbe27d1f962050737848e5ad4671958
1411,CVE-2014-7841,torvalds,linux,e40607cbe270a9e8360907cb1e62ddf0736e4864
1412,CVE-2014-7842,torvalds,linux,a2b9e6c1a35afcc0973acb72e591c714e78885ff
1415,CVE-2014-8130,vadz,libtiff,3c5eb8b1be544e41d2c336191bc4936300ad7543
1416,CVE-2014-8133,torvalds,linux,41bdc78544b8a93a9c6814b8bbbfef966272abbe
1417,CVE-2014-8160,torvalds,linux,db29a9508a9246e77087c5531e45b2c88ec6988b
1418,CVE-2014-8172,torvalds,linux,eee5cc2702929fd41cce28058dc6d6717f723f87
1420,CVE-2014-8480,torvalds,linux,3f6f1480d86bf9fc16c160d803ab1d006e3058d5
1421,CVE-2014-8481,torvalds,linux,a430c9166312e1aa3d80bce32374233bdbfeba32
1422,CVE-2014-8509,bittorrent,bootstrap-dht,bbc0b7191e3f48461ca6e5b1b34bdf4b3f1e79a9
1423,CVE-2014-8709,torvalds,linux,338f977f4eb441e69bb9a46eaa0ac715c931a67f
1424,CVE-2014-8884,torvalds,linux,f2e323ec96077642d397bb1c355def536d489d16
1426,CVE-2014-9322,torvalds,linux,6f442be2fb22be02cafa606f1769fa1e6f894441
1427,CVE-2014-9273,libguestfs,hivex,4bbdf555f88baeae0fa804a369a81a83908bd705
1429,CVE-2014-9420,torvalds,linux,f54e18f1b831c92f6512d2eedb224cd63d607d3d
1430,CVE-2014-9421,krb5,krb5,a197e92349a4aa2141b5dff12e9dd44c2a2166e3
1431,CVE-2014-9422,krb5,krb5,6609658db0799053fbef0d7d0aa2f1fd68ef32d8
1432,CVE-2014-9423,krb5,krb5,5bb8a6b9c9eb8dd22bc9526751610aaa255ead9c
1433,CVE-2014-9491,illumos,illumos-gate,d65686849024838243515b5c40ae2c479460b4b5
1434,CVE-2014-9496,erikd,libsndfile,dbe14f00030af5d3577f4cabbf9861db59e9c378
1435,CVE-2014-9529,torvalds,linux,a3a8784454692dd72e5d5d34dcdab17b4420e74c
1436,CVE-2014-9584,torvalds,linux,4e2024624e678f0ebb916e6192bd23c1f9fdf696
1438,CVE-2014-9625,videolan,vlc,fbe2837bc80f155c001781041a54c58b5524fc14
1439,CVE-2014-9626,videolan,vlc,2e7c7091a61aa5d07e7997b393d821e91f593c39
1440,CVE-2014-9627,videolan,vlc,2e7c7091a61aa5d07e7997b393d821e91f593c39
1441,CVE-2014-9628,videolan,vlc,2e7c7091a61aa5d07e7997b393d821e91f593c39
1442,CVE-2014-9629,videolan,vlc,9bb0353a5c63a7f8c6fc853faa3df4b4df1f5eb5
1443,CVE-2014-9630,videolan,vlc,204291467724867b79735c0ee3aeb0dbc2200f97
1444,CVE-2014-9644,torvalds,linux,4943ba16bbc2db05115707b3ff7b4874e9e3c560
1446,CVE-2014-9683,torvalds,linux,942080643bce061c3dd9d5718d3b745dcb39a8bc
1447,CVE-2014-9714,facebook,hhvm,324701c9fd31beb4f070f1b7ef78b115fbdfec34
1448,CVE-2014-9717,torvalds,linux,ce07d891a0891d3c0d0c2d73d577490486b809e1
1449,CVE-2014-9728,torvalds,linux,e237ec37ec154564f8690c5bd1795339955eeef9
1450,CVE-2014-9730,torvalds,linux,e237ec37ec154564f8690c5bd1795339955eeef9
1451,CVE-2014-9729,torvalds,linux,e159332b9af4b04d882dbcfe1bb0117f0a6d4b58
1452,CVE-2014-9731,torvalds,linux,0e5cc9a40ada6046e6bc3bdfcd0c0d7e4b706b14
1453,CVE-2014-9767,facebook,hhvm,65c95a01541dd2fbc9c978ac53bed235b5376686
1454,CVE-2014-9773,atheme,atheme,c597156adc60a45b5f827793cd420945f47bc03b
1455,CVE-2014-9803,torvalds,linux,5a0fdfada3a2aa50d7b947a2e958bf00cbe0d830
1456,CVE-2014-9870,torvalds,linux,a4780adeefd042482f624f5e0d577bf9cdcbb760
1457,CVE-2014-9888,torvalds,linux,0ea1ec713f04bdfac343c9702b21cd3a7c711826
1458,CVE-2014-9903,torvalds,linux,4efbc454ba68def5ef285b26ebfcfdb605b52755
1459,CVE-2014-9904,torvalds,linux,6217e5ede23285ddfee10d2e4ba0cc2d4c046205
1461,CVE-2014-9914,torvalds,linux,9709674e68646cee5a24e3000b3558d25412203a
1462,CVE-2014-9922,torvalds,linux,69c433ed2ecd2d3264efd7afec4439524b319121
1463,CVE-2014-9940,torvalds,linux,60a2362f769cf549dc466134efe71c8bf9fbaaba
1467,CVE-2015-0228,apache,httpd,78eb3b9235515652ed141353d98c239237030410
1468,CVE-2015-0231,php,php-src,b585a3aed7880a5fa5c18e2b838fc96f40e075bd
1469,CVE-2015-0253,apache,httpd,be0f5335e3e73eb63253b050fdc23f252f5c8ae3
1470,CVE-2015-0274,torvalds,linux,8275cdd0e7ac550dcce2b3ef6d2fb3b808c1ae59
1472,CVE-2015-0856,sddm,sddm,4cfed6b0a625593fb43876f04badc4dd99799d86
1473,CVE-2015-1191,madler,pigz,fdad1406b3ec809f4954ff7cdf9e99eb18c2458f
1474,CVE-2015-1333,torvalds,linux,ca4da5dd1f99fe9c59f1709fb43e818b18ad20e0
1475,CVE-2015-1339,torvalds,linux,2c5816b4beccc8ba709144539f6fdd764f8fa49c
1476,CVE-2015-1342,lxc,lxcfs,a8b6c3e0537e90fba3c55910fd1b7229d54a60a7
1477,CVE-2015-1344,lxc,lxcfs,8ee2a503e102b1a43ec4d83113dc275ab20a869a
1478,CVE-2015-1421,torvalds,linux,600ddd6825543962fb807884169e57b580dba208
1479,CVE-2015-1465,torvalds,linux,df4d92549f23e1c037e83323aff58a21b3de7fe0
1480,CVE-2015-1521,bro,bro,6cedd67c381ff22fde653adf02ee31caf66c81a0
1481,CVE-2015-1522,bro,bro,6cedd67c381ff22fde653adf02ee31caf66c81a0
1486,CVE-2015-1805,torvalds,linux,f0d1bec9d58d4c038d0ac958c9af82be6eb18045
1490,CVE-2015-2041,torvalds,linux,6b8d9117ccb4f81b1244aafa7bc70ef8fa45fc49
1491,CVE-2015-2141,weidai11,cryptopp,9425e16437439e68c7d96abef922167d68fafaff
1492,CVE-2015-2150,torvalds,linux,af6fc858a35b90e89ea7a7ee58e66628c55c776b
1493,CVE-2015-2304,libarchive,libarchive,59357157706d47c365b2227739e17daba3607526
1494,CVE-2015-2666,torvalds,linux,f84598bd7c851f8b0bf8cd0d7c3be0d73c432ff4
1495,CVE-2015-2686,torvalds,linux,4de930efc23b92ddf88ce91c405ee645fe6e27ea
1496,CVE-2015-2694,krb5,krb5,e3b5a5e5267818c97750b266df50b6a3d4649604
1497,CVE-2015-2695,krb5,krb5,b51b33f2bc5d1497ddf5bd107f791c101695000d
1498,CVE-2015-2696,krb5,krb5,e04f0283516e80d2f93366e0d479d13c9b5c8c2a
1499,CVE-2015-2697,krb5,krb5,f0c094a1b745d91ef2f9a4eae2149aac026a5789
1500,CVE-2015-2698,krb5,krb5,3db8dfec1ef50ddd78d6ba9503185995876a39fd
1501,CVE-2015-2778,quassel,quassel,b5e38970ffd55e2dd9f706ce75af9a8d7730b1b8
1502,CVE-2015-2779,quassel,quassel,b5e38970ffd55e2dd9f706ce75af9a8d7730b1b8
1503,CVE-2015-2831,kmatheussen,das_watchdog,bd20bb02e75e2c0483832b52f2577253febfb690
1504,CVE-2015-2922,torvalds,linux,6fd99094de2b83d1d4c8457f2c83483b2828e75a
1505,CVE-2015-2923,torvalds,linux,6fd99094de2b83d1d4c8457f2c83483b2828e75a
1511,CVE-2015-3214,torvalds,linux,ee73f656a604d5aa9df86a97102e4e462dd79924
1514,CVE-2015-3331,torvalds,linux,ccfe8c3f7e52ae83155cb038753f4c75b774ca8a
1516,CVE-2015-3417,FFmpeg,FFmpeg,e8714f6f93d1a32f4e4655209960afcf4c185214
1517,CVE-2015-3636,torvalds,linux,a134f083e79fb4c3d0a925691e732c56911b4326
1518,CVE-2015-3885,rawstudio,rawstudio,983bda1f0fa5fa86884381208274198a620f006e
1519,CVE-2015-4002,torvalds,linux,d114b9fe78c8d6fc6e70808c2092aa307c36dc8e
1520,CVE-2015-4003,torvalds,linux,04bf464a5dfd9ade0dda918e44366c2c61fce80b
1521,CVE-2015-4036,torvalds,linux,59c816c1f24df0204e01851431d3bab3eb76719c
1523,CVE-2015-4054,pgbouncer,pgbouncer,edab5be6665b9e8de66c25ba527509b229468573
1524,CVE-2015-4170,torvalds,linux,cf872776fc84128bb779ce2b83a37c884c3203ae
1525,CVE-2015-4176,torvalds,linux,e0c9c0afd2fc958ffa34b697972721d81df8a56f
1526,CVE-2015-4178,torvalds,linux,820f9f147dcce2602eefd9b575bbbd9ea14f0953
1528,CVE-2015-4471,kyz,libmspack,18b6a2cc0b87536015bedd4f7763e6b02d5aa4f3
1529,CVE-2015-4646,plougher,squashfs-tools,f95864afe8833fe3ad782d714b41378e860977b1
1530,CVE-2015-4700,torvalds,linux,3f7352bf21f8fd7ba3e2fcef9488756f188e12be
1533,CVE-2015-5156,torvalds,linux,48900cb6af4282fa0fb6ff4d72a81aa3dadb5c39
1534,CVE-2015-5221,mdadams,jasper,df5d2867e8004e51e18b89865bc4aa69229227b3
1535,CVE-2015-5232,01org,opa-fm,c5759e7b76f5bf844be6c6641cc1b356bbc83869
1536,CVE-2015-5239,qemu,qemu,f9a70e79391f6d7c2a912d785239ee8effc1922d
1537,CVE-2015-5257,torvalds,linux,cbb4be652d374f64661137756b8f357a1827d6a4
1538,CVE-2015-5273,abrt,abrt,50ee8130fb4cd4ef1af7682a2c85dd99cb99424e
1539,CVE-2015-5287,abrt,abrt,3c1b60cfa62d39e5fff5a53a5bc53dae189e740e
1541,CVE-2015-5307,torvalds,linux,54a20552e1eae07aa240fa370a0293e006b5faed
1542,CVE-2015-5364,torvalds,linux,beb39db59d14990e401e235faf66a6b9b31240b0
1543,CVE-2015-5366,torvalds,linux,beb39db59d14990e401e235faf66a6b9b31240b0
1544,CVE-2015-5697,torvalds,linux,b6878d9e03043695dbf3fa1caa6dfc09db225b16
1545,CVE-2015-5707,torvalds,linux,fdc81f45e9f57858da6351836507fbcf1b7583ee
1546,CVE-2015-5745,qemu,qemu,7882080388be5088e72c425b02223c02e6cb4295
1547,CVE-2015-6252,torvalds,linux,7932c0bd7740f4cd2aa168d3ce0199e7af7d72d5
1548,CVE-2015-6520,tillkamppeter,ippusbxd,46844402bca7a38fc224483ba6f0a93c4613203f
1549,CVE-2015-6526,torvalds,linux,9a5cbce421a283e6aea3c4007f141735bf9da8c3
1550,CVE-2015-6563,openssh,openssh-portable,d4697fe9a28dab7255c60433e4dd23cf7fce8a8b
1551,CVE-2015-6564,openssh,openssh-portable,5e75f5198769056089fb06c4d738ab0e5abc66f7
1552,CVE-2015-6781,googlei18n,sfntly,de776d4ef06ca29c240de3444348894f032b03ff
1553,CVE-2015-6817,pgbouncer,pgbouncer,7ca3e5279d05fceb1e8a043c6f5b6f58dea3ed38
1554,CVE-2015-7509,torvalds,linux,c9b92530a723ac5ef8e352885a1862b18f31b2f5
1556,CVE-2015-7513,torvalds,linux,0185604c2d82c560dab2f2933a18f797e74ab5a8
1557,CVE-2015-7550,torvalds,linux,b4a1b4f5047e4f54e194681125c74c0aa64d637d
