cve,owner,repo,patch,reserve_idx_diff,publish_idx_diff,reserve_time,publish_time
CVE-2020-10177,python-pillow,Pillow,c66d8aa75436f334f686fe32bca8e414bcdd18e6,-5,-550,2020-03-05T00:00:00+00:00,2020-06-25T18:33:15+00:00
CVE-2020-10177,python-pillow,Pillow,c5edc361fd6450f805a6a444723b0f68190b1d0c,4,-541,2020-03-05T00:00:00+00:00,2020-06-25T18:33:15+00:00
CVE-2020-10177,python-pillow,Pillow,b4e439d6d7fd986cd6b4c7f9ca18830d79dacd44,2,-543,2020-03-05T00:00:00+00:00,2020-06-25T18:33:15+00:00
CVE-2020-10177,python-pillow,Pillow,8d4f3c0c5f2fecf175aeb895e9c2d6d06d85bdc9,5,-540,2020-03-05T00:00:00+00:00,2020-06-25T18:33:15+00:00
CVE-2020-10177,python-pillow,Pillow,5b490fc413dfab2d52de46a58905c25d9badb650,28,-517,2020-03-05T00:00:00+00:00,2020-06-25T18:33:15+00:00
CVE-2020-10177,python-pillow,Pillow,19ff42bd683486a8a308743c76972ef6a6482e9b,6,-539,2020-03-05T00:00:00+00:00,2020-06-25T18:33:15+00:00
CVE-2020-10177,python-pillow,Pillow,11ef7ca53a7d0af4bc52666c29199deffa5fc1bd,68,-477,2020-03-05T00:00:00+00:00,2020-06-25T18:33:15+00:00
CVE-2020-10177,python-pillow,Pillow,088ce4df981b70fbec140ee54417bcb49a7dffca,9,-536,2020-03-05T00:00:00+00:00,2020-06-25T18:33:15+00:00
CVE-2020-10177,python-pillow,Pillow,00c6dd72d9ed0124cec81040b4bab0979a200fe2,29,-516,2020-03-05T00:00:00+00:00,2020-06-25T18:33:15+00:00
CVE-2020-10378,python-pillow,Pillow,124f4bb591e16212605d0e41c413ed53e242cba2,-3,-521,2020-03-10T00:00:00+00:00,2020-06-25T18:22:30+00:00
CVE-2020-10378,python-pillow,Pillow,6a83e4324738bb0452fbe8074a995b1c73f08de7,-2,-520,2020-03-10T00:00:00+00:00,2020-06-25T18:22:30+00:00
CVE-2020-10379,python-pillow,Pillow,46f4a349b88915787fea3fb91348bb1665831bbb,110,-408,2020-03-10T00:00:00+00:00,2020-06-25T18:24:32+00:00
CVE-2020-10544,primefaces,primefaces,9982c4f7a83f75e3ab06168fa283e3d6128dfd1f,-49,-52,2020-03-13T00:00:00+00:00,2020-03-13T14:32:14+00:00
CVE-2020-10571,psd-tools,psd-tools,fd51f8b4a52bc9c1c06d1035dfdf2cd920e87074,-14,-14,2020-03-14T00:00:00+00:00,2020-03-14T17:23:28+00:00
CVE-2020-10594,Styria-Digital,django-rest-framework-jwt,868b5c22ddad59772b447080183e7c7101bb18e0,-7,-7,2020-03-15T00:00:00+00:00,2020-03-15T21:22:09+00:00
CVE-2020-10650,FasterXML,jackson-databind,a424c038ba0c0d65e579e22001dec925902ac0ef,-5,-1543,2020-03-17T00:00:00+00:00,2022-12-26T00:00:00+00:00
CVE-2020-10672,FasterXML,jackson-databind,08fbfacf89a4a4c026a6227a1b470ab7a13e2e88,544,541,2020-03-18T00:00:00+00:00,2020-03-18T21:17:43+00:00
CVE-2020-10672,FasterXML,jackson-databind,592872f4235c7f2a3280725278da55544032f72d,-3,-6,2020-03-18T00:00:00+00:00,2020-03-18T21:17:43+00:00
CVE-2020-10673,FasterXML,jackson-databind,1645efbd392989cf015f459a91c999e59c921b15,0,-3,2020-03-18T00:00:00+00:00,2020-03-18T21:17:26+00:00
CVE-2020-10675,buger,jsonparser,91ac96899e492584984ded0c8f9a08f10b473717,0,0,2020-03-19T00:00:00+00:00,2020-03-19T13:27:20+00:00
CVE-2020-10683,dom4j,dom4j,1707bf3d898a8ada3b213acb0e3b38f16eaae73d,6,-9,2020-03-20T00:00:00+00:00,2020-05-01T18:55:25+00:00
CVE-2020-10683,dom4j,dom4j,a8228522a99a02146106672a34c104adbda5c658,3,-12,2020-03-20T00:00:00+00:00,2020-05-01T18:55:25+00:00
CVE-2020-10684,ansible,ansible,a9d2ceafe429171c0e2ad007058b88bae57c74ce,25,7,2020-03-20T00:00:00+00:00,2020-03-24T00:00:00+00:00
CVE-2020-10686,keycloak,keycloak,5ddd605ee96b8551c7eb00b609a0b97939925b77,-20,-172,2020-03-20T00:00:00+00:00,2020-05-04T20:05:37+00:00
CVE-2020-10729,ansible,ansible,c520d70bf4748c8ee6718a7d0d0254051ba1c2e9,-327,-2258,2020-03-20T00:00:00+00:00,2021-05-27T18:46:12+00:00
CVE-2020-10744,ansible,ansible,77d0effcc5b2da1ef23e4ba32986a9759c27c10d,678,398,2020-03-20T00:00:00+00:00,2020-05-15T13:44:33+00:00
CVE-2020-10750,jaegertracing,jaeger,360c38bec3f9718ebba7ddbf0b409b05995f3ace,49,-23,2020-03-20T00:00:00+00:00,2020-06-19T19:23:04+00:00
CVE-2020-10776,keycloak,keycloak,01be601dbdd77822827de173e34180d9322db85c,389,-545,2020-03-20T00:00:00+00:00,2020-11-17T01:26:24+00:00
CVE-2020-10799,deeplook,svglib,35686a130ed260c71a382a8f83d41fd31a46704d,-2,-2,2020-03-20T00:00:00+00:00,2020-03-20T22:40:23+00:00
CVE-2020-10968,FasterXML,jackson-databind,05d7e0e13f43e12db6a51726df12c8b4d8040676,-6,-10,2020-03-26T00:00:00+00:00,2020-03-26T12:43:45+00:00
CVE-2020-10968,FasterXML,jackson-databind,08fbfacf89a4a4c026a6227a1b470ab7a13e2e88,522,518,2020-03-26T00:00:00+00:00,2020-03-26T12:43:45+00:00
CVE-2020-10969,FasterXML,jackson-databind,6ba48457984943df0de92c54144f7dcae01b1221,-73,-77,2020-03-26T00:00:00+00:00,2020-03-26T12:43:34+00:00
CVE-2020-10994,python-pillow,Pillow,ff60894d697d1992147b791101ad53a8bf1352e4,65,-409,2020-03-27T00:00:00+00:00,2020-06-25T18:26:30+00:00
CVE-2020-11002,dropwizard,dropwizard,d5a512f7abf965275f2a6b913ac4fe778e424242,-18,-38,2020-03-30T00:00:00+00:00,2020-04-10T18:35:18+00:00
CVE-2020-11010,tortoise,tortoise-orm,91c364053e0ddf77edc5442914c6f049512678b3,23,-14,2020-03-30T00:00:00+00:00,2020-04-20T21:50:13+00:00
CVE-2020-11021,actions,http-client,f6aae3dda4f4c9dc0b49737b36007330f78fd53a,15,-1,2020-03-30T00:00:00+00:00,2020-04-29T18:00:20+00:00
CVE-2020-11053,oauth2-proxy,oauth2-proxy,0d5fa211df8ef2449347a56b22c779eb8d894c43,38,-2,2020-03-30T00:00:00+00:00,2020-05-07T20:30:13+00:00
CVE-2020-11054,qutebrowser,qutebrowser,021ab572a319ca3db5907a33a59774f502b3b975,226,-42,2020-03-30T00:00:00+00:00,2020-05-07T20:35:29+00:00
CVE-2020-11054,qutebrowser,qutebrowser,1b7946ed14b386a24db050f2d6dba81ba6518755,228,-40,2020-03-30T00:00:00+00:00,2020-05-07T20:35:29+00:00
CVE-2020-11059,ipfs,aegir,e36e1def57b2dc1e4b7a5beba964c5924e87f8d8,47,-9,2020-03-30T00:00:00+00:00,2020-05-27T20:55:10+00:00
CVE-2020-11071,simpleledger,slpjs,3671be2ffb6d4cfa94c00c6dc8649d1ba1d75754,14,-3,2020-03-30T00:00:00+00:00,2020-05-12T00:25:15+00:00
CVE-2020-11072,simpleledger,slp-validate,cde95c0c6470dceb4f023cd462f904135ebd73e7,8,-2,2020-03-30T00:00:00+00:00,2020-05-12T00:45:12+00:00
CVE-2020-11078,httplib2,httplib2,a1457cc31f3206cf691d11d2bf34e98865873e9e,9,-3,2020-03-30T00:00:00+00:00,2020-05-20T16:00:16+00:00
CVE-2020-11079,skoranga,node-dns-sync,cb10a5ac7913eacc031ade7d91596277f31645dc,0,-1,2020-03-30T00:00:00+00:00,2020-05-28T18:40:12+00:00
CVE-2020-11091,weaveworks,weave,15f21f1899060f7716c70a8555a084e836f39a60,11,-18,2020-03-30T00:00:00+00:00,2020-06-03T22:55:13+00:00
CVE-2020-11110,grafana,grafana,fb114a75241aaef4c08581b42509c750738b768a,37,-1560,2020-03-30T00:00:00+00:00,2020-07-27T12:48:30+00:00
CVE-2020-11113,FasterXML,jackson-databind,08fbfacf89a4a4c026a6227a1b470ab7a13e2e88,501,500,2020-03-31T00:00:00+00:00,2020-03-31T04:37:27+00:00
CVE-2020-11113,FasterXML,jackson-databind,e2ba12d5d60715d95105e3e790fc234cfb59893d,-10,-11,2020-03-31T00:00:00+00:00,2020-03-31T04:37:27+00:00
CVE-2020-11538,python-pillow,Pillow,2ef59fdbaeb756bc512ab3f2ad15ac45665b303d,-28,-410,2020-04-04T00:00:00+00:00,2020-06-25T18:32:06+00:00
CVE-2020-11620,FasterXML,jackson-databind,08fbfacf89a4a4c026a6227a1b470ab7a13e2e88,486,480,2020-04-07T00:00:00+00:00,2020-04-07T22:14:18+00:00
CVE-2020-11620,FasterXML,jackson-databind,77040d85e3eb6710508e6445640ae1a3d5e60c22,3,-3,2020-04-07T00:00:00+00:00,2020-04-07T22:14:18+00:00
CVE-2020-11883,vuestorefront,storefront-api,9165b80c72b469c9615ce2f665499e6f6ead0a6a,-36,-37,2020-04-17T00:00:00+00:00,2020-04-17T18:39:11+00:00
CVE-2020-11971,apache,camel,b954402272ddcfbb45dc1495520f920e70cc041c,-609,-1036,2020-04-21T00:00:00+00:00,2020-05-14T16:18:41+00:00
CVE-2020-11978,apache,airflow,4d8599e8b0520ff4226fbad72f724afae50fdd08,320,-390,2020-04-21T00:00:00+00:00,2020-07-16T00:00:00+00:00
CVE-2020-11979,apache,ant,87ac51d3c22bcf7cfd0dc07cb0bd04a496e0d428,26,-39,2020-04-21T00:00:00+00:00,2020-10-01T19:24:57+00:00
CVE-2020-11980,apache,karaf,3e4c4bed2d08e81ca5961ab5fcadab23470db1c9,78,-3,2020-04-21T00:00:00+00:00,2020-06-12T21:55:34+00:00
CVE-2020-11987,apache,xmlgraphics-batik,0ef5b661a1f77772d1110877ea9e0287987098f6,3,-2,2020-04-21T00:00:00+00:00,2021-02-24T00:00:00+00:00
CVE-2020-11988,apache,xmlgraphics-commons,57393912eb87b994c7fed39ddf30fb778a275183,1,-2,2020-04-21T00:00:00+00:00,2021-02-24T17:05:39+00:00
CVE-2020-11996,apache,tomcat,9434a44d3449d620b1be70206819f8275b4a7509,327,-304,2020-04-21T00:00:00+00:00,2020-06-26T16:27:20+00:00
CVE-2020-11996,apache,tomcat,9a0231683a77e2957cea0fdee88b193b30b0c976,328,-303,2020-04-21T00:00:00+00:00,2020-06-26T16:27:20+00:00
CVE-2020-11996,apache,tomcat,c8acd2ab7371e39aeca7c306f3b5380f00afe552,329,-302,2020-04-21T00:00:00+00:00,2020-06-26T16:27:20+00:00
CVE-2020-12245,grafana,grafana,0284747c88eb9435899006d26ffaf65f89dec88e,-13,-41,2020-04-24T00:00:00+00:00,2020-04-24T20:24:48+00:00
CVE-2020-12265,kevva,decompress,967146e70f48be32ed1a69daa3941d681944d513,-2,-2,2020-04-26T00:00:00+00:00,2020-04-26T16:46:21+00:00
CVE-2020-12458,grafana,grafana,102448040d5132460e3b0013e03ebedec0677e00,1061,1044,2020-04-29T00:00:00+00:00,2020-04-29T15:57:05+00:00
CVE-2020-12459,grafana,grafana,102448040d5132460e3b0013e03ebedec0677e00,1061,1044,2020-04-29T00:00:00+00:00,2020-04-29T15:56:56+00:00
CVE-2020-12607,AntonKueltz,fastecdsa,4a16daeaf139be20654ef58a9fe4c79dc030458c,0,-1,2020-05-01T00:00:00+00:00,2020-06-02T21:00:52+00:00
CVE-2020-12607,AntonKueltz,fastecdsa,7b64e3efaa806b4daaf73bb5172af3581812f8de,-1,-2,2020-05-01T00:00:00+00:00,2020-06-02T21:00:52+00:00
CVE-2020-12607,AntonKueltz,fastecdsa,e592f106edd5acf6dacedfab2ad16fe6c735c9d1,-4,-5,2020-05-01T00:00:00+00:00,2020-06-02T21:00:52+00:00
CVE-2020-12642,reportportal,service-api,da4a012abdcc69f02f4255d81466f1f473b7f418,-2,-7,2020-05-04T00:00:00+00:00,2020-05-04T15:14:14+00:00
CVE-2020-12648,tinymce,tinymce,696e43658dc9750ec24fdc4650bd2be9653daf5b,484,-211,2020-05-04T00:00:00+00:00,2020-08-14T13:52:29+00:00
CVE-2020-12666,go-macaron,macaron,addc7461c3a90a040e79aa75bfd245107a210245,-1,-1,2020-05-05T00:00:00+00:00,2020-05-05T21:06:59+00:00
CVE-2020-12689,openstack,keystone,37e9907a176dad6843819b1bec4946c3aecc4548,-29,-31,2020-05-06T00:00:00+00:00,2020-05-06T23:43:20+00:00
CVE-2020-12691,openstack,keystone,37e9907a176dad6843819b1bec4946c3aecc4548,-29,-31,2020-05-06T00:00:00+00:00,2020-05-06T23:43:01+00:00
CVE-2020-12757,hashicorp,vault-plugin-secrets-gcp,e43d20870c50f7428dead1411debcec075b35fb4,0,-1,2020-05-09T00:00:00+00:00,2020-06-10T18:46:12+00:00
CVE-2020-12758,hashicorp,consul,69b44fb9424cfdc05f1b7243876ab10d236ef1fc,-64,-364,2020-05-09T00:00:00+00:00,2020-06-11T19:23:26+00:00
CVE-2020-12760,OpenNMS,opennms,e21fc14ce355533493da0db815bd81a66e291382,-174,-178,2020-05-09T00:00:00+00:00,2020-05-11T15:54:33+00:00
CVE-2020-12797,hashicorp,consul,98eea08d3ba1b220a14cf6eedf3b6b07ae2795d7,239,-38,2020-05-12T00:00:00+00:00,2020-06-11T19:37:19+00:00
CVE-2020-12827,mjmlio,mjml,30e29ed2cdaec8684d60a6d12ea07b611c765a12,-10,-72,2020-05-13T00:00:00+00:00,2020-06-17T13:28:04+00:00
CVE-2020-12889,MISP,MISP-maltego,3ccde66dab4096ab5663e69f352992cc73e1160b,3,-3,2020-05-15T00:00:00+00:00,2020-05-15T17:53:39+00:00
CVE-2020-13170,hashicorp,consul,242994a016a181d6c62a5bb83189716ad13d4216,142,-23,2020-05-19T00:00:00+00:00,2020-06-11T19:41:25+00:00
CVE-2020-13223,hashicorp,vault,87f47c216cf1a28f4054b80cff40de8c9e00e36c,25,-62,2020-05-20T00:00:00+00:00,2020-06-10T18:45:28+00:00
CVE-2020-13223,hashicorp,vault,e52f34772affb69f3239b2cdf6523cb7cfd67a92,-7,-94,2020-05-20T00:00:00+00:00,2020-06-10T18:45:28+00:00
CVE-2020-13250,hashicorp,consul,72f92ae7ca4cabc1dc3069362a9b64ef46941432,111,-42,2020-05-20T00:00:00+00:00,2020-06-11T19:16:12+00:00
CVE-2020-13379,grafana,grafana,ba953be95f0302c2ea80d23f1e5f2c1847365192,98,-3,2020-05-22T00:00:00+00:00,2020-06-03T18:41:09+00:00
CVE-2020-13410,moscajs,aedes,8d34ee5819cfc983d57e49b45d8c5ef70a76d79b,1,-23,2020-05-22T00:00:00+00:00,2020-08-26T14:35:52+00:00
CVE-2020-13597,containernetworking,plugins,ad10b6fa91aacd720f1f9ab94341a97a82a24965,-3,-5,2020-05-26T00:00:00+00:00,2020-06-03T16:44:38+00:00
CVE-2020-13692,pgjdbc,pgjdbc,14b62aca4764d496813f55a43d050b017e01eb65,4,-4,2020-05-28T00:00:00+00:00,2020-06-04T15:07:37+00:00
CVE-2020-13822,indutny,elliptic,856fe4d99fe7b6200556e6400b3bf585b1721bec,0,0,2020-06-04T00:00:00+00:00,2020-06-04T14:01:53+00:00
CVE-2020-13920,apache,activemq,58382283330f7c7b110c7afd8ef4ca2648786532,-189,-243,2020-06-08T00:00:00+00:00,2020-09-10T00:00:00+00:00
CVE-2020-13921,apache,skywalking,fb7912c6bdda06a233f4b3e18e71a87d3e4a8951,39,-86,2020-06-08T00:00:00+00:00,2020-08-05T13:25:14+00:00
CVE-2020-13922,apache,incubator-dolphinscheduler,b8a9e2e00f2f207ae60c913a7173b59405ff95f1,481,-560,2020-06-08T00:00:00+00:00,2021-01-11T09:40:19+00:00
CVE-2020-13927,apache,airflow,9e305d6b810a2a21e2591a80a80ec41acb3afed0,259,-1445,2020-06-08T00:00:00+00:00,2020-11-10T00:00:00+00:00
CVE-2020-13935,apache,tomcat,12d715676038efbf9c728af10163f8277fc019d5,163,-136,2020-06-08T00:00:00+00:00,2020-07-14T15:00:21+00:00
CVE-2020-13935,apache,tomcat,1c1c77b0efb667cea80b532440b44cea1dc427c3,161,-138,2020-06-08T00:00:00+00:00,2020-07-14T15:00:21+00:00
CVE-2020-13935,apache,tomcat,40fa74c74822711ab878079d0a69f7357926723d,162,-137,2020-06-08T00:00:00+00:00,2020-07-14T15:00:21+00:00
CVE-2020-13935,apache,tomcat,4c04982870d6e730c38e21e58fb653b7cf723784,188,-111,2020-06-08T00:00:00+00:00,2020-07-14T15:00:21+00:00
CVE-2020-13935,apache,tomcat,f9f75c14678b68633f79030ddf4ff827f014cc84,164,-135,2020-06-08T00:00:00+00:00,2020-07-14T15:00:21+00:00
CVE-2020-13940,apache,nifi,7f0416ee8bdcee95e28409cc6fae9c1394c2a798,95,-111,2020-06-08T00:00:00+00:00,2020-10-01T19:55:16+00:00
CVE-2020-13943,apache,tomcat,1bbc650cbc3f08d85a1ec6d803c47ae53a84f3bb,323,-796,2020-06-08T00:00:00+00:00,2020-10-12T13:46:47+00:00
CVE-2020-13943,apache,tomcat,55911430df13f8c9998fbdee1f9716994d2db59b,324,-795,2020-06-08T00:00:00+00:00,2020-10-12T13:46:47+00:00
CVE-2020-13943,apache,tomcat,9d7def063b47407a09a2f9202beed99f4dcb292a,325,-794,2020-06-08T00:00:00+00:00,2020-10-12T13:46:47+00:00
CVE-2020-13944,apache,airflow,5c2bb7b0b0e717b11f093910b443243330ad93ca,650,-374,2020-06-08T00:00:00+00:00,2020-09-17T14:01:40+00:00
CVE-2020-13955,apache,calcite,43eeafcbac29d02c72bd520c003cdfc571de2d15,190,-73,2020-06-08T00:00:00+00:00,2020-10-09T12:33:50+00:00
CVE-2020-14019,open-iscsi,rtslib-fb,b23d061ee0fa7924d2cdce6194c313b9ee06c468,-4,-5,2020-06-11T00:00:00+00:00,2020-06-19T10:49:59+00:00
CVE-2020-14040,golang,text,23ae387dee1f90d29a23c0e87ee0b46038fbed0e,0,0,2020-06-12T00:00:00+00:00,2020-06-17T19:22:31+00:00
CVE-2020-14060,FasterXML,jackson-databind,08fbfacf89a4a4c026a6227a1b470ab7a13e2e88,278,271,2020-06-14T00:00:00+00:00,2020-06-14T20:46:47+00:00
CVE-2020-14060,FasterXML,jackson-databind,ac7232e3f9004bdb4f11dcb5bc6c1fadf074f5f7,520,513,2020-06-14T00:00:00+00:00,2020-06-14T20:46:47+00:00
CVE-2020-14060,FasterXML,jackson-databind,d1c67a0396e84c08d0558fbb843b5bd1f26e1921,-175,-182,2020-06-14T00:00:00+00:00,2020-06-14T20:46:47+00:00
CVE-2020-14061,FasterXML,jackson-databind,5c8642aeae9c756b438ab7637c90ef3c77966e6e,-172,-179,2020-06-14T00:00:00+00:00,2020-06-14T19:42:39+00:00
CVE-2020-14062,FasterXML,jackson-databind,840eae2ca81c597a0010b2126f32dce17d384b70,-145,-152,2020-06-14T00:00:00+00:00,2020-06-14T19:42:22+00:00
CVE-2020-14062,FasterXML,jackson-databind,99001cdb6807b5c7b170ec6a9092ecbb618ae79c,-146,-153,2020-06-14T00:00:00+00:00,2020-06-14T19:42:22+00:00
CVE-2020-14144,go-gitea,gitea,8fe8ab5cbf2977f3a01ea12361df2cd76dce3ea9,549,-65,2020-06-15T00:00:00+00:00,2020-10-16T13:02:25+00:00
CVE-2020-14195,FasterXML,jackson-databind,08fbfacf89a4a4c026a6227a1b470ab7a13e2e88,265,261,2020-06-16T00:00:00+00:00,2020-06-16T15:07:11+00:00
CVE-2020-14195,FasterXML,jackson-databind,f6d9c664f6d481703138319f6a0f1fdbddb3a259,-12,-16,2020-06-16T00:00:00+00:00,2020-06-16T15:07:11+00:00
CVE-2020-14297,wildfly,jboss-ejb-client,e5f8e4b591f1698a53adc7e430584ca2a8fc9f1b,1,-1,2020-06-17T00:00:00+00:00,2020-07-24T15:37:25+00:00
CVE-2020-14330,ansible,ansible,e0f25a2b1f9e6c21f751ba0ed2dc2eee2152983e,-175,-652,2020-06-17T00:00:00+00:00,2020-09-11T00:00:00+00:00
CVE-2020-14343,yaml,pyyaml,a001f2782501ad2d24986959f0239a354675f9dc,16,-5,2020-06-17T00:00:00+00:00,2021-02-09T00:00:00+00:00
CVE-2020-14365,ansible,ansible,9bea33ffa3be3d64827f59882d95b817cfab9b7e,435,-85,2020-06-17T00:00:00+00:00,2020-09-23T12:25:47+00:00
CVE-2020-14370,containers,podman,a7e864e6e7de894d4edde4fff00e53dc6a0b5074,515,-534,2020-06-17T00:00:00+00:00,2020-09-23T00:00:00+00:00
CVE-2020-14958,gogs,gogs,82ff0c5852f29daa5f95d965fd50665581e7ea3c,-115,-116,2020-06-21T00:00:00+00:00,2020-06-21T19:57:21+00:00
CVE-2020-14966,kjur,jsrsasign,6087412d072a57074d3c4c1b40bdde0460d53a7f,-2,-2,2020-06-22T00:00:00+00:00,2020-06-22T11:20:13+00:00
CVE-2020-14968,kjur,jsrsasign,3bcc088c727658d7235854cd2a409a904cc2ce99,-4,-4,2020-06-22T00:00:00+00:00,2020-06-22T11:19:49+00:00
CVE-2020-15084,auth0,express-jwt,7ecab5f8f0cab5297c2b863596566eb0c019cdef,1,-1,2020-06-25T00:00:00+00:00,2020-06-30T16:10:12+00:00
CVE-2020-15091,tendermint,tendermint,480b995a31727593f58b361af979054d17d84340,10,-11,2020-06-25T00:00:00+00:00,2020-07-02T17:05:15+00:00
CVE-2020-15095,npm,cli,a9857b8f6869451ff058789c4631fadfde5bbcbc,1,-10,2020-06-25T00:00:00+00:00,2020-07-07T18:55:12+00:00
CVE-2020-15100,schokokeksorg,freewvs,18bbf2043e53f69e0119d24f8ae4edb274afb9b2,-12,-17,2020-06-25T00:00:00+00:00,2020-07-14T19:15:16+00:00
CVE-2020-15101,schokokeksorg,freewvs,83a6b55c0435c69f447488b791555e6078803143,-18,-23,2020-06-25T00:00:00+00:00,2020-07-14T21:35:12+00:00
CVE-2020-15105,Bouke,django-two-factor-auth,454fd9842fa6e8bb772dbf0943976bc8e3335359,15,-9,2020-06-25T00:00:00+00:00,2020-07-10T20:55:13+00:00
CVE-2020-15106,etcd-io,etcd,f4b650b51dc4a53a8700700dc12e1242ac56ba07,-183,-240,2020-06-25T00:00:00+00:00,2020-08-05T19:05:13+00:00
CVE-2020-15110,jupyterhub,kubespawner,3dfe870a7f5e98e2e398b01996ca6b8eff4bb1d0,3,-19,2020-06-25T00:00:00+00:00,2020-07-17T20:45:13+00:00
CVE-2020-15111,gofiber,fiber,f698b5d5066cfe594102ae252cd58a1fe57cf56f,215,-249,2020-06-25T00:00:00+00:00,2020-07-20T17:40:14+00:00
CVE-2020-15112,etcd-io,etcd,f4b650b51dc4a53a8700700dc12e1242ac56ba07,-183,-240,2020-06-25T00:00:00+00:00,2020-08-05T20:00:15+00:00
CVE-2020-15118,wagtail,wagtail,d9a41e7f24d08c024acc9a3094940199df94db34,50,-50,2020-06-25T00:00:00+00:00,2020-07-20T17:50:16+00:00
CVE-2020-15119,auth0,lock,3711fb5b42afd40073a61a58759251f51e768b1b,37,-2,2020-06-25T00:00:00+00:00,2020-08-19T21:20:11+00:00
CVE-2020-15120,spiral-project,ihatemoney,8d77cf5d5646e1d2d8ded13f0660638f57e98471,9,-13,2020-06-25T00:00:00+00:00,2020-07-27T17:50:12+00:00
CVE-2020-15123,codecov,codecov-node,c0711c656686e902af2cd92d6aecc8074de4d83d,2,-1,2020-06-25T00:00:00+00:00,2020-07-20T17:20:16+00:00
CVE-2020-15126,parse-community,parse-server,78239ac9071167fdf243c55ae4bc9a2c0b0d89aa,35,-6,2020-06-25T00:00:00+00:00,2020-07-22T23:05:19+00:00
CVE-2020-15129,containous,traefik,e63db782c11c7b8bfce30be4c902e7ef8f9f33d2,54,-9,2020-06-25T00:00:00+00:00,2020-07-30T15:20:15+00:00
CVE-2020-15129,containous,traefik,e2c5f3712f68993de8ed3cb30da9ec0aa11acb09,-1480,-1543,2020-06-25T00:00:00+00:00,2020-07-30T15:20:15+00:00
CVE-2020-15130,simpleledger,slpjs,290c20e8bff13ac81459d43e54cac232b5e3456c,2,-1,2020-06-25T00:00:00+00:00,2020-07-30T15:00:24+00:00
CVE-2020-15131,simpleledger,slp-validate.js,3963cf914afae69084059b82483da916d97af65c,2,-1,2020-06-25T00:00:00+00:00,2020-07-30T15:00:17+00:00
CVE-2020-15141,triaxtec,openapi-python-client,3e7dfae5d0b3685abf1ede1bc6c086a116ac4746,62,-6,2020-06-25T00:00:00+00:00,2020-08-14T16:20:19+00:00
CVE-2020-15142,openapi-generators,openapi-python-client,f7a56aae32cba823a77a84a1f10400799b19c19a,63,-5,2020-06-25T00:00:00+00:00,2020-08-14T16:20:13+00:00
CVE-2020-15152,autovance,ftp-srv,e449e75219d918c400dec65b4b0759f60476abca,5,-3,2020-06-25T00:00:00+00:00,2020-08-17T21:55:13+00:00
CVE-2020-15156,psychobunny,nodebb-plugin-blog-comments,cf43beedb05131937ef46f365ab0a0c6fa6ac618,0,-1,2020-06-25T00:00:00+00:00,2020-08-26T19:10:14+00:00
CVE-2020-15163,theupdateframework,tuf,3d342e648fbacdf43a13d7ba8886aaaf07334af7,-246,-365,2020-06-25T00:00:00+00:00,2020-09-09T17:30:19+00:00
CVE-2020-15168,node-fetch,node-fetch,eaff0094c4dfdd5b78711a8c4f1b61e33d282072,5,-3,2020-06-25T00:00:00+00:00,2020-09-10T18:25:13+00:00
CVE-2020-15185,helm,helm,055dd41cbe53ce131ab0357524a7f6729e6e40dc,197,-5,2020-06-25T00:00:00+00:00,2020-09-17T21:30:13+00:00
CVE-2020-15186,helm,helm,809e2d999e2c33e20e77f6bff30652d79c287542,198,-4,2020-06-25T00:00:00+00:00,2020-09-17T21:40:13+00:00
CVE-2020-15187,helm,helm,d9ef5ce8bad512e325390c0011be1244b8380e4b,199,-3,2020-06-25T00:00:00+00:00,2020-09-17T21:50:12+00:00
CVE-2020-15190,tensorflow,tensorflow,da8558533d925694483d2c136a9220d6d49d843c,6093,-420,2020-06-25T00:00:00+00:00,2020-09-25T18:35:13+00:00
CVE-2020-15191,tensorflow,tensorflow,22e07fb204386768e5bcbea563641ea11f96ceb8,6092,-421,2020-06-25T00:00:00+00:00,2020-09-25T18:41:01+00:00
CVE-2020-15192,tensorflow,tensorflow,22e07fb204386768e5bcbea563641ea11f96ceb8,6092,-421,2020-06-25T00:00:00+00:00,2020-09-25T18:40:56+00:00
CVE-2020-15193,tensorflow,tensorflow,22e07fb204386768e5bcbea563641ea11f96ceb8,6092,-421,2020-06-25T00:00:00+00:00,2020-09-25T18:40:51+00:00
CVE-2020-15194,tensorflow,tensorflow,390611e0d45c5793c7066110af37c8514e6a6c54,6091,-422,2020-06-25T00:00:00+00:00,2020-09-25T18:40:46+00:00
CVE-2020-15195,tensorflow,tensorflow,390611e0d45c5793c7066110af37c8514e6a6c54,6091,-422,2020-06-25T00:00:00+00:00,2020-09-25T18:40:41+00:00
CVE-2020-15196,tensorflow,tensorflow,3cbb917b4714766030b28eba9fb41bb97ce9ee02,6088,-425,2020-06-25T00:00:00+00:00,2020-09-25T18:40:36+00:00
CVE-2020-15197,tensorflow,tensorflow,3cbb917b4714766030b28eba9fb41bb97ce9ee02,6088,-425,2020-06-25T00:00:00+00:00,2020-09-25T18:40:31+00:00
CVE-2020-15198,tensorflow,tensorflow,3cbb917b4714766030b28eba9fb41bb97ce9ee02,6088,-425,2020-06-25T00:00:00+00:00,2020-09-25T18:40:25+00:00
CVE-2020-15199,tensorflow,tensorflow,3cbb917b4714766030b28eba9fb41bb97ce9ee02,6088,-425,2020-06-25T00:00:00+00:00,2020-09-25T18:40:20+00:00
