cve,file_func_name
CVE-2016-3141,"wddx.c, wddx_deserialize"
CVE-2016-3142,"phar_parse_zipfile, zip.c"
CVE-2016-3156,IPv4
CVE-2016-3178,"processRequest, minissdpd.c"
CVE-2016-3179,"processRequest, minissdpd.c"
CVE-2016-3183,"sycc422_t_rgb, common/color.c"
CVE-2016-3185,"make_http_soap_request, ext/soap/php_http.c, SoapClient::__call, ext/soap/soap.c"
CVE-2016-3672,"arch_pick_mmap_layout, arch/x86/mm/mmap.c"
CVE-2016-3689,"ims_pcu_parse_cdc_data, drivers/input/misc/ims-pcu.c"
CVE-2016-3698,
CVE-2016-3713,"msr_mtrr_valid, arch/x86/kvm/mtrr.c, kvm_arch_vcpu"
CVE-2016-3714,"EPHEMERAL, HTTPS, MVG, MSL, TEXT, SHOW, WIN"
CVE-2016-3733,
CVE-2016-3734,markposts.php
CVE-2016-3841,IPv6
CVE-2016-3951,drivers/net/usb/cdc_ncm.c
CVE-2016-3955,"usbip_recv_xbuff, drivers/usb/usbip/usbip_common.c"
CVE-2016-4001,"stellaris_enet_receive, hw/net/stellaris_enet.c"
CVE-2016-4006,epan/proto.c
CVE-2016-4020,hw/i386/kvmvapic.c
CVE-2016-4037,"ehci_advance_state, hw/usb/hcd-ehci.c"
CVE-2016-4070,"php_raw_url_encode, ext/standard/url.c"
CVE-2016-4071,"php_snmp_error, ext/snmp/snmp.c, SNMP::get"
CVE-2016-4072,"phar_analyze_path, ext/phar/phar.c"
CVE-2016-4073,"mbfl_strcut, ext/mbstring/libmbfl/mbfl/mbfilter.c"
CVE-2016-4076,epan/dissectors/packet-ncp2222.inc
CVE-2016-4077,"epan/reassemble.c, Tvb"
CVE-2016-4078,"epan/dissectors/packet-capwap.c, epan/dissectors/packet-ieee80211.c"
CVE-2016-4079,epan/dissectors/packet-pktc.c
CVE-2016-4080,epan/dissectors/packet-pktc.c
CVE-2016-4081,epan/dissectors/packet-iax2.c
CVE-2016-4082,epan/dissectors/packet-gsm_cbch.c
CVE-2016-4083,epan/dissectors/packet-mswsp.c
CVE-2016-4084,epan/dissectors/packet-mswsp.c
CVE-2016-4300,"read_SubStreamsInfo, archive_read_support_format_7zip.c"
CVE-2016-4301,"parse_device, archive_read_support_format_mtree.c"
CVE-2016-4302,"parse_codes, archive_read_support_format_rar.c"
CVE-2016-4440,"arch/x86/kvm/vmx.c, APICv, MSR, x2APIC"
CVE-2016-4470,"key_reject_and_link, security/keys/key.c"
CVE-2016-4478,"xmlrpc_char_encode, modules/transport/xmlrpc/xmlrpclib.c"
CVE-2016-4482,"proc_connectinfo, drivers/usb/core/devio.c"
CVE-2016-4485,"llc_cmsg_rcv, net/llc/af_llc.c"
CVE-2016-4486,"rtnl_fill_link_ifmap, net/core/rtnetlink.c"
CVE-2016-4537,ext/bcmath/bcmath.c
CVE-2016-4538,"ext/bcmath/bcmath.c, _zero_, _one_, _two_"
CVE-2016-4539,"xml_parse_into_struct, ext/xml/xml.c"
CVE-2016-4540,"grapheme_stripos, ext/intl/grapheme/grapheme_string.c"
CVE-2016-4541,"grapheme_strpos, ext/intl/grapheme/grapheme_string.c"
CVE-2016-4542,"exif_process_IFD_TAG, ext/exif/exif.c"
CVE-2016-4543,"exif_process_IFD_in_JPEG, ext/exif/exif.c"
CVE-2016-4544,"exif_process_TIFF_in_JPEG, ext/exif/exif.c"
CVE-2016-4557,"replace_map_fd_with_map_ptr, kernel/bpf/verifier.c"
CVE-2016-4558,
CVE-2016-4562,"DrawDashPolygon, MagickCore/draw.c"
CVE-2016-4563,"TraceStrokePolygon, MagickCore/draw.c, BezierQuantum"
CVE-2016-4564,"DrawImage, MagickCore/draw.c"
CVE-2016-4565,
CVE-2016-4568,drivers/media/v4l2-core/videobuf2-v4l2.c
CVE-2016-4569,"snd_timer_user_params, sound/core/timer.c"
CVE-2016-4578,"sound/core/timer.c, snd_timer_user_ccallback"
CVE-2016-4580,"x25_negotiate_facilities, net/x25/x25_facilities.c"
CVE-2016-4581,fs/pnode.c
CVE-2016-4796,"color_cmyk_to_rgb, common/color.c"
CVE-2016-4797,"opj_tcd_init_tile, tcd.c"
CVE-2016-4804,"read_boot, boot.c, read_fat, get_fat"
CVE-2016-4805,"ppp_register_net_channel, ppp_unregister_channel, drivers/net/ppp/ppp_generic.c"
CVE-2016-4913,"get_rock_ridge_filename, fs/isofs/rock.c"
CVE-2016-4951,"tipc_nl_publ_dump, net/tipc/socket.c"
CVE-2016-4964,"mptsas_fetch_requests, hw/scsi/mptsas.c, s->state"
CVE-2016-4997,IP6T_SO_SET_REPLACE
CVE-2016-4998,IPT_SO_SET_REPLACE
CVE-2016-5093,"get_icu_value_internal, ext/intl/locale/locale_methods.c, locale_get_primary_language"
CVE-2016-5094,"php_html_entities, ext/standard/html.c"
CVE-2016-5096,ext/standard/file.c
CVE-2016-5097,
CVE-2016-5099,
CVE-2016-5104,"socket_create, common/socket.c"
CVE-2016-5114,"sapi/fpm/fpm/fpm_log.c, REQUEST_URI"
CVE-2016-5116,gd_xbm.c
CVE-2016-5118,"OpenBlob, blob.c"
CVE-2016-5126,"iscsi_aio_ioctl, block/iscsi.c"
CVE-2016-5157,"opj_dwt_interleave_v, dwt.c"
CVE-2016-5195,mm/gup.c
CVE-2016-5243,"tipc_nl_compat_link_dump, net/tipc/netlink_compat.c"
CVE-2016-5244,"rds_inc_info_copy, net/rds/recv.c"
CVE-2016-5314,"PixarLogDecode, tif_pixarlog.c"
CVE-2016-5337,"megasas_ctrl_get_info, hw/scsi/megasas.c"
CVE-2016-5338,"esp_reg_read, esp_reg_write, hw/scsi/esp.c"
CVE-2016-5350,epan/dissectors/packet-dcerpc-spoolss.c
CVE-2016-5351,"epan/crypt/airpdcap.c, EAPOL_RSN_KEY"
CVE-2016-5352,epan/crypt/airpdcap.c
CVE-2016-5353,epan/dissectors/packet-umts_fp.c
CVE-2016-5354,
CVE-2016-5355,wiretap/toshiba.c
CVE-2016-5356,wiretap/cosine.c
CVE-2016-5357,wiretap/netscreen.c
CVE-2016-5400,"airspy_probe, drivers/media/usb/airspy/airspy.c, VFL_TYPE_SDR, VFL_TYPE_SUBDEV"
CVE-2016-5418,
CVE-2016-5688,"SetImageExtent, SetPixelIndex, ScaleCharToQuantum"
CVE-2016-5689,
CVE-2016-5690,ReadDCMImage
CVE-2016-5691,"pixel.red, pixel.green, pixel.blue"
CVE-2016-5696,net/ipv4/tcp_input.c
CVE-2016-5701,setup/frames/index.inc.php
CVE-2016-5702,PHP_SELF
CVE-2016-5703,libraries/central_columns.lib.php
CVE-2016-5704,table-structure
CVE-2016-5705,server-privileges
CVE-2016-5706,js/get_scripts.js.php
CVE-2016-5728,"vop_ioctl, drivers/misc/mic/vop/vop_vringh.c"
CVE-2016-5730,"FormDisplay.php, validate.php, Validator.php"
CVE-2016-5731,examples/openid.php
CVE-2016-5732,"partition-range, templates/table/structure/display_partitions.phtml"
CVE-2016-5733,"table_row.phtml, log_selector.phtml, js/ajax.js, js/tbl_chart.js, rows_zoom.phtml"
CVE-2016-5734,preg_replace
CVE-2016-5735,"rwpng_read_image24_libpng, rwpng.c"
CVE-2016-5739,libraries/Header.php
CVE-2016-5766,"_gd2GetHeader, gd_gd2.c"
CVE-2016-5767,"gdImageCreate, gd.c"
CVE-2016-5768,"_php_mb_regex_ereg_replace_exec, php_mbregex.c"
CVE-2016-5769,"mcrypt.c, mcrypt_generic, mdecrypt_generic"
CVE-2016-5770,"SplFileObject::fread, spl_directory.c"
CVE-2016-5771,spl_array.c
CVE-2016-5772,"php_wddx_process_data, wddx.c, wddx_deserialize"
CVE-2016-5773,"php_zip.c, ZipArchive"
CVE-2016-5829,"hiddev_ioctl_usage, drivers/hid/usbhid/hiddev.c, HIDIOCGUSAGES, HIDIOCSUSAGES"
CVE-2016-5841,MagickCore/profile.c
CVE-2016-5842,
CVE-2016-5844,
CVE-2016-6128,"gdImageCropThreshold, gd_crop.c"
CVE-2016-6130,"sclp_ctl_ioctl_sccb, drivers/s390/char/sclp_ctl.c"
CVE-2016-6136,"audit_log_single_execve_arg, kernel/auditsc.c"
CVE-2016-6156,"ec_device_ioctl_xcmd, drivers/platform/chrome/cros_ec_dev.c"
CVE-2016-6164,"mov_build_index, libavformat/mov.c"
CVE-2016-6187,"apparmor_setprocattr, security/apparmor/lsm.c"
CVE-2016-6197,fs/overlayfs/dir.c
CVE-2016-6198,"fs/namei.c, fs/open.c"
CVE-2016-6213,fs/namespace.c
CVE-2016-6214,gd_tga.c
CVE-2016-6254,network.c
CVE-2016-6255,
CVE-2016-6271,
CVE-2016-6288,"php_url_parse_ex, ext/standard/url.c, smart_str"
CVE-2016-6289,"virtual_file_ex, TSRM/tsrm_virtual_cwd.c"
CVE-2016-6290,ext/session/session.c
CVE-2016-6291,"exif_process_IFD_in_MAKERNOTE, ext/exif/exif.c"
CVE-2016-6292,"exif_process_user_comment, ext/exif/exif.c"
CVE-2016-6293,"uloc_acceptLanguageFromHTTP, common/uloc.cpp"
CVE-2016-6294,"locale_accept_from_http, ext/intl/locale/locale_methods.c, uloc_acceptLanguageFromHTTP"
CVE-2016-6295,ext/snmp/snmp.c
CVE-2016-6296,"simplestring_addn, simplestring.c"
CVE-2016-6297,"php_stream_zip_opener, ext/zip/zip_stream.c"
CVE-2016-6327,drivers/infiniband/ulp/srpt/ib_srpt.c
CVE-2016-6351,"esp_do_dma, hw/scsi/esp.c"
CVE-2016-6490,"virtqueue_map_desc, hw/virtio/virtio.c"
CVE-2016-6491,"Get8BIMProperty, MagickCore/property.c"
CVE-2016-6494,.dbshell
CVE-2016-6505,epan/dissectors/packet-packetbb.c
CVE-2016-6506,epan/dissectors/packet-wsp.c
CVE-2016-6508,epan/dissectors/packet-rlc.c
CVE-2016-6509,epan/dissectors/packet-ldss.c
CVE-2016-6510,epan/dissectors/packet-rlc.c
CVE-2016-6511,epan/proto.c
CVE-2016-6512,epan/dissectors/packet-wap.c
CVE-2016-6513,epan/dissectors/packet-wbxml.c
CVE-2016-6515,"auth_password, auth-passwd.c"
CVE-2016-6516,"ioctl_file_dedupe_range, fs/ioctl.c"
CVE-2016-6520,MagickCore/enhance.c
CVE-2016-6561,
CVE-2016-6786,kernel/events/core.c
CVE-2016-6787,kernel/events/core.c
CVE-2016-6823,
CVE-2016-6833,"vmxnet3_io_bar0_write, hw/net/vmxnet3.c"
CVE-2016-6834,"net_tx_pkt_do_sw_fragmentation, hw/net/net_tx_pkt.c"
CVE-2016-6835,"vmxnet_tx_pkt_parse_headers, hw/net/vmxnet_tx_pkt.c"
CVE-2016-6836,"vmxnet3_complete_packet, hw/net/vmxnet3.c, txcq_descr"
CVE-2016-6870,"mb_detect_encoding, mb_send_mail, mb_detect_order"
CVE-2016-6871,
CVE-2016-6872,StringUtil::implode
CVE-2016-6873,
CVE-2016-6874,array_*_recursive
CVE-2016-6875,
CVE-2016-6888,"net_tx_pkt_init, hw/net/net_tx_pkt.c"
CVE-2016-6906,"read_image_tga, gd_tga.c"
CVE-2016-6920,"decode_block, libavcodec/exr.c"
CVE-2016-7097,
CVE-2016-7101,
CVE-2016-7116,hw/9pfs/9p.c
CVE-2016-7117,"__sys_recvmmsg, net/socket.c"
CVE-2016-7124,ext/standard/var_unserializer.c
CVE-2016-7125,ext/session/session.c
CVE-2016-7126,ext/gd/gd.c
CVE-2016-7127,ext/gd/gd.c
CVE-2016-7128,"exif_process_IFD_in_TIFF, ext/exif/exif.c"
CVE-2016-7129,"php_wddx_process_data, ext/wddx/wddx.c, wddx_deserialize, wddxPacket"
CVE-2016-7130,"php_wddx_pop_element, ext/wddx/wddx.c, wddx_deserialize, wddxPacket"
CVE-2016-7131,"ext/wddx/wddx.c, wddxPacket, wddx_deserialize"
CVE-2016-7132,"wddxPacket, wddx_deserialize, ext/wddx/wddx.c"
CVE-2016-7133,"Zend/zend_alloc.c, open_basedir"
CVE-2016-7134,"ext/curl/interface.c, curl_escape"
CVE-2016-7142,m_sasl
CVE-2016-7144,"m_authenticate, modules/m_sasl.c"
CVE-2016-7145,"m_authenticate, ircd/m_authenticate.c"
CVE-2016-7155,hw/scsi/vmw_pvscsi.c
CVE-2016-7156,"pvscsi_convert_sglist, hw/scsi/vmw_pvscsi.c"
CVE-2016-7157,"mptsas_config_manufacturing_1, mptsas_config_ioc_0, hw/scsi/mptconfig.c, MPTSAS_CONFIG_PACK"
CVE-2016-7161,xlnx.xps-ethernetlite
CVE-2016-7163,"opj_pi_create_decode, pi.c"
CVE-2016-7166,
CVE-2016-7170,"vmsvga_fifo_run, hw/display/vmware_vga.c, cursor.mask[], cursor.image[], DEFINE_CURSOR"
CVE-2016-7175,epan/dissectors/packet-qnet6.c
CVE-2016-7176,epan/dissectors/packet-h225.c
CVE-2016-7177,epan/dissectors/packet-catapult-dct2000.c
CVE-2016-7178,epan/dissectors/packet-umts_fp.c
CVE-2016-7179,epan/dissectors/packet-catapult-dct2000.c
CVE-2016-7180,epan/dissectors/packet-ipmi-trace.c
CVE-2016-7398,"merge_param, php_http_params.c"
CVE-2016-7411,ext/standard/var_unserializer.re
CVE-2016-7412,ext/mysqlnd/mysqlnd_wireprotocol.c
CVE-2016-7413,"wddx_stack_destroy, ext/wddx/wddx.c, wddx_deserialize"
CVE-2016-7414,"uncompressed_filesize, ext/phar/util.c, ext/phar/zip.c"
CVE-2016-7416,"MessageFormatter::formatMessage, ext/intl/msgformat/msgformat_format.c"
CVE-2016-7417,"ext/spl/spl_array.c, SplArray"
CVE-2016-7418,"php_wddx_push_element, ext/wddx/wddx.c, wddxPacket, wddx_deserialize"
CVE-2016-7421,"pvscsi_ring_pop_req_descr, hw/scsi/vmw_pvscsi.c"
CVE-2016-7422,"virtqueue_map_desc, hw/virtio/virtio.c"
CVE-2016-7423,"mptsas_process_scsi_io_request, MPTSASRequest"
CVE-2016-7425,"arcmsr_iop_message_xfer, drivers/scsi/arcmsr/arcmsr_hba.c, ARCMSR_MESSAGE_WRITE_WQBUFFER"
CVE-2016-7466,"usb_xhci_exit, hw/usb/hcd-xhci.c"
CVE-2016-7480,"SplObjectStorage, ext/spl/spl_observer.c"
CVE-2016-7514,"ReadPSDChannelPixels, coders/psd.c"
CVE-2016-7515,"ReadRLEImage, coders/rle.c"
CVE-2016-7520,coders/hdr.c
CVE-2016-7521,coders/psd.c
CVE-2016-7522,"ReadPSDImage, MagickCore/locale.c"
CVE-2016-7524,coders/meta.c
CVE-2016-7525,coders/psd.c
CVE-2016-7526,coders/wpg.c
CVE-2016-7527,coders/wpg.c
CVE-2016-7528,"ReadVIFFImage, coders/viff.c"
CVE-2016-7529,coders/xcf.c
CVE-2016-7530,
CVE-2016-7532,coders/psd.c
CVE-2016-7533,"ReadWPGImage, coders/wpg.c"
CVE-2016-7534,
CVE-2016-7536,magick/profile.c
CVE-2016-7537,MagickCore/memory.c
CVE-2016-7538,coders/psd.c
CVE-2016-7798,aes-*-gcm
CVE-2016-7799,MagickCore/profile.c
CVE-2016-7838,
CVE-2016-7906,magick/attribute.c
CVE-2016-7908,"mcf_fec_do_tx, hw/net/mcf_fec.c, bd.flags"
CVE-2016-7910,"disk_seqf_stop, block/genhd.c"
CVE-2016-7911,"get_task_ioprio, block/ioprio.c"
CVE-2016-7912,"ffs_user_copy_worker, drivers/usb/gadget/function/f_fs.c"
CVE-2016-7913,"xc2028_set_config, drivers/media/tuners/tuner-xc2028.c"
CVE-2016-7914,"assoc_array_insert_into_terminal_node, lib/assoc_array.c"
CVE-2016-7915,"hid_input_field, drivers/hid/hid-core.c"
CVE-2016-7916,"environ_read, fs/proc/base.c"
CVE-2016-7917,"nfnetlink_rcv_batch, net/netfilter/nfnetlink.c"
CVE-2016-7957,epan/dissectors/packet-btl2cap.c
CVE-2016-7958,epan/dissectors/CMakeLists.txt
CVE-2016-7995,"ehci_process_itd, hw/usb/hcd-ehci.c"
CVE-2016-8576,"xhci_ring_fetch, hw/usb/hcd-xhci.c"
CVE-2016-8577,"v9fs_read, hw/9pfs/9p.c"
CVE-2016-8630,"x86_decode_insn, arch/x86/kvm/emulate.c"
CVE-2016-8633,drivers/firewire/net.c
CVE-2016-8636,"mem_check_range, drivers/infiniband/sw/rxe/rxe_mr.c"
CVE-2016-8645,"net/ipv4/tcp_ipv4.c, net/ipv6/tcp_ipv6.c"
CVE-2016-8646,"hash_accept, crypto/algif_hash.c"
CVE-2016-8649,lxc-attach
CVE-2016-8650,"mpi_powm, lib/mpi/mpi-pow.c"
CVE-2016-8654,"QMFB, JPC"
CVE-2016-8655,"packet_set_ring, packet_setsockopt, net/packet/af_packet.c"
CVE-2016-8658,"brcmf_cfg80211_start_ap, drivers/net/wireless/broadcom/brcm80211/brcmfmac/cfg80211.c"
CVE-2016-8666,
CVE-2016-8669,"serial_update_parameters, hw/char/serial.c"
CVE-2016-8670,"dynamicGetbuf, gd_io_dp.c"
CVE-2016-8675,"get_vlc2, get_bits.h"
CVE-2016-8677,"AcquireQuantumPixels, MagickCore/quantum.c"
CVE-2016-8687,"safe_fprintf, tar/util.c"
CVE-2016-8688,"detect_form, bid_entry, libarchive/archive_read_support_format_mtree.c"
CVE-2016-8689,"read_Header, archive_read_support_format_7zip.c"
CVE-2016-8690,"bmp_getdata, libjasper/bmp/bmp_dec.c"
CVE-2016-8691,"jpc_dec_process_siz, libjasper/jpc/jpc_dec.c"
CVE-2016-8692,"jpc_dec_process_siz, libjasper/jpc/jpc_dec.c"
CVE-2016-8693,"mem_close, jas_stream.c"
CVE-2016-8858,"kex_input_kexinit, kex.c"
CVE-2016-8860,or/buffers.c
CVE-2016-8884,"bmp_getdata, libjasper/bmp/bmp_dec.c"
CVE-2016-8887,"jp2_colr_destroy, libjasper/jp2/jp2_cod.c"
CVE-2016-9083,vfio_pci.c
CVE-2016-9084,drivers/vfio/pci/vfio_pci_intrs.c
CVE-2016-9102,"v9fs_xattrcreate, hw/9pfs/9p.c"
CVE-2016-9103,"v9fs_xattrcreate, hw/9pfs/9p.c"
CVE-2016-9105,"v9fs_link, hw/9pfs/9p.c"
CVE-2016-9106,"v9fs_write, hw/9pfs/9p.c"
CVE-2016-9120,"ion_ioctl, drivers/staging/android/ion/ion.c, ION_IOC_FREE"
CVE-2016-9137,"CURLFile, ext/curl/curl_file.c, __wakeup"
CVE-2016-9191,
CVE-2016-9262,"jas_realloc, base/jas_malloc.c, mem_resize, base/jas_stream.c"
CVE-2016-9298,"WaveletDenoiseImage, MagickCore/fx.c"
CVE-2016-9313,security/keys/big_key.c
CVE-2016-9372,plugins/profinet/packet-pn-rtc-one.c
CVE-2016-9373,"epan/dissectors/packet-dcerpc-nt.c, epan/dissectors/packet-dcerpc-spoolss.c"
CVE-2016-9374,epan/dissectors/packet-alljoyn.c
CVE-2016-9375,"epan/dissectors/packet-dtn.c, SDNV"
CVE-2016-9376,epan/dissectors/packet-openflow_v5.c
CVE-2016-9387,"jpc_dec_process_siz, libjasper/jpc/jpc_dec.c"
CVE-2016-9388,"ras_getcmap, ras_dec.c"
CVE-2016-9389,"jpc_irct, jpc_iict, jpc_mct.c"
CVE-2016-9390,"jas_seq2d_create, jas_seq.c"
CVE-2016-9391,"jpc_bitstream_getbits, jpc_bs.c"
CVE-2016-9392,jpc_dec.c
CVE-2016-9393,"jpc_pi_nextrpcl, jpc_t2cod.c"
CVE-2016-9394,"jas_seq2d_create, jas_seq.c"
CVE-2016-9395,"jas_seq2d_create, jas_seq.c"
CVE-2016-9435,"HTMLtagproc1, file.c"
CVE-2016-9436,parsetagx.c
CVE-2016-9533,tif_pixarlog.c
CVE-2016-9534,"TIFFFlushData1, tif_rawcc, tif_rawcp, tif_write.c"
CVE-2016-9535,"tif_predict.h, tif_predict.c"
CVE-2016-9536,"tools/tiff2pdf.c, t2p_process_jpeg_strip"
CVE-2016-9537,tools/tiffcrop.c
CVE-2016-9538,"readContigStripsIntoBuffer, tools/tiffcrop.c"
CVE-2016-9539,"readContigTilesIntoBuffer, tools/tiffcrop.c"
CVE-2016-9540,tools/tiffcp.c
CVE-2016-9555,"sctp_sf_ootb, net/sctp/sm_statefuns.c"
CVE-2016-9556,"IsPixelGray, MagickCore/pixel-accessor.h"
CVE-2016-9557,jas_image.c
CVE-2016-9559,coders/tiff.c
CVE-2016-9560,"jpc_tsfb_getbands2, jpc_tsfb.c"
CVE-2016-9576,"blk_rq_map_user_iov, block/blk-map.c"
CVE-2016-9583,jpc_pi_nextpcrl
CVE-2016-9588,arch/x86/kvm/vmx.c
CVE-2016-9685,fs/xfs/xfs_attr_list.c
CVE-2016-9754,"ring_buffer_resize, kernel/trace/ring_buffer.c, /sys/kernel/debug/tracing/buffer_size_kb"
CVE-2016-9755,"net/ipv6/netfilter/nf_conntrack_reasm.c, net/ipv6/netfilter/nf_defrag_ipv6_hooks.c"
CVE-2016-9756,arch/x86/kvm/emulate.c
CVE-2016-9777,"arch/x86/kvm/ioapic.c, arch/x86/kvm/ioapic.h"
CVE-2016-9793,"sock_setsockopt, net/core/sock.c, sk_sndbuf, sk_rcvbuf, SO_SNDBUFFORCE, SO_RCVBUFFORCE"
CVE-2016-9794,"snd_pcm_period_elapsed, sound/core/pcm_lib.c, SNDRV_PCM_TRIGGER_START"
CVE-2016-9806,"netlink_dump, net/netlink/af_netlink.c"
CVE-2016-9840,inftrees.c
CVE-2016-9841,inffast.c
CVE-2016-9842,"inflateMark, inflate.c"
CVE-2016-9843,"crc32_big, crc32.c"
CVE-2016-9888,"tar_directory_for_file, gsf-infile-tar.c"
CVE-2016-9913,"v9fs_device_unrealize_common, hw/9pfs/9p.c"
CVE-2016-9914,FileOperations
CVE-2016-9915,hw/9pfs/9p-handle.c
CVE-2016-9916,hw/9pfs/9p-proxy.c
CVE-2016-9919,"icmp6_send, net/ipv6/icmp.c"
CVE-2016-9922,"cirrus_do_copy, hw/display/cirrus_vga.c"
CVE-2016-9933,"gdImageFillToBorder, gd.c"
CVE-2016-9934,ext/wddx/wddx.c
CVE-2016-9935,"php_wddx_push_element, ext/wddx/wddx.c"
CVE-2016-9936,ext/standard/var.c
CVE-2017-0375,relay_send_end_cell_from_edge_
CVE-2017-0376,connection_edge_process_relay_cell
CVE-2017-0377,
CVE-2017-0380,"rend_service_intro_established, or/rendservice.c, SafeLogging"
CVE-2017-1000016,
CVE-2017-1000251,
CVE-2017-1000252,"arch/x86/kvm/vmx.c, virt/kvm/eventfd.c"
CVE-2017-1000380,sound/core/timer.c
CVE-2017-1000414,
CVE-2017-1000418,WildMidi_Open
CVE-2017-1000458,
CVE-2017-1000494,"NameValueParserEndElt, upnpreplyparse.c"
CVE-2017-10661,fs/timerfd.c
CVE-2017-10662,"sanity_check_raw_super, fs/f2fs/super.c"
CVE-2017-10663,"sanity_check_ckpt, fs/f2fs/super.c"
CVE-2017-10671,"de_dotdot, libhttpd.c"
CVE-2017-10807,"sasl.anonymous, c2s.xml"
CVE-2017-10810,"virtio_gpu_object_create, drivers/gpu/drm/virtio/virtgpu_object.c"
CVE-2017-10911,"make_response, drivers/block/xen-blkback/blkback.c"
CVE-2017-11142,main/php_variables.c
CVE-2017-11143,ext/wddx/wddx.c
CVE-2017-11144,ext/openssl/openssl.c
CVE-2017-11145,"ext/date/lib/parse_date.c, php_parse_date, timelib_meridian"
CVE-2017-11147,"phar_parse_pharfile, ext/phar/phar.c"
CVE-2017-11171,"accept_ice_connection, gsm-xsmp-server.c"
CVE-2017-11176,mq_notify
CVE-2017-11310,"read_user_chunk_callback, coders\png.c"
CVE-2017-11328,"yr_object_array_set_item, object.c"
CVE-2017-11368,"S4U2Self, S4U2Proxy"
CVE-2017-11399,"ape_decode_frame, libavcodec/apedec.c"
CVE-2017-11406,plugins/docsis/packet-docsis.c
CVE-2017-11407,epan/dissectors/packet-mq.c
CVE-2017-11408,epan/dissectors/packet-amqp.c
CVE-2017-11410,epan/dissectors/packet-wbxml.c
CVE-2017-11411,epan/dissectors/packet-opensafety.c
CVE-2017-11447,"ReadSCREENSHOTImage, coders/screenshot.c"
CVE-2017-11448,"ReadJPEGImage, coders/jpeg.c"
CVE-2017-11462,
CVE-2017-11472,"acpi_ns_terminate, drivers/acpi/acpica/nsutils.c"
CVE-2017-11522,"WriteOnePNGImage, coders/png.c"
CVE-2017-11523,"ReadTXTImage, coders/txt.c"
CVE-2017-11628,"zend_ini_do_op, Zend/zend_ini_parser.c, parse_ini_string, parse_ini_file"
CVE-2017-11664,"_WM_SetupMidiEvent, internal_midi.c:2122"
CVE-2017-11665,"ff_amf_get_field_value, libavformat/rtmppkt.c"
CVE-2017-11719,"dnxhd_decode_header, libavcodec/dnxhddec.c"
CVE-2017-11721,ioquake3
CVE-2017-12146,"driver_override, drivers/base/platform.c"
CVE-2017-12154,"prepare_vmcs02, arch/x86/kvm/vmx.c"
CVE-2017-12168,"access_pmu_evcntr, arch/arm64/kvm/sys_regs.c"
CVE-2017-12190,"bio_map_user_iov, bio_unmap_user, block/bio.c, bio_add_pc_page"
CVE-2017-12192,"keyctl_read_key, security/keys/keyctl.c"
CVE-2017-12193,"assoc_array_insert_into_terminal_node, lib/assoc_array.c"
CVE-2017-12427,"ProcessMSLScript, coders/msl.c, WriteMSLImage"
CVE-2017-12595,"QPDFObjectHandle::parseInternal, libqpdf/QPDFObjectHandle.cc"
CVE-2017-12640,"ReadOneMNGImage, coders/png.c"
CVE-2017-12641,"ReadOneJNGImage, coders\png.c"
CVE-2017-12643,"ReadOneJNGImage, coders\png.c"
CVE-2017-12644,"ReadDCMImage, coders\dcm.c"
CVE-2017-12662,"WritePDFImage, coders/pdf.c"
CVE-2017-12663,"WriteMAPImage, coders/map.c"
CVE-2017-12664,"WritePALMImage, coders/palm.c"
CVE-2017-12665,"WritePICTImage, coders/pict.c"
CVE-2017-12666,"WriteINLINEImage, coders/inline.c"
CVE-2017-12667,"ReadMATImage, coders\mat.c"
CVE-2017-12668,"WritePCXImage, coders/pcx.c"
CVE-2017-12669,"WriteCALSImage, coders/cals.c"
CVE-2017-12678,"rebuildAggregateFrames, id3v2framefactory.cpp"
CVE-2017-12876,enhance.c
CVE-2017-12877,"DestroyImage, image.c"
CVE-2017-12904,
CVE-2017-12932,ext/standard/var_unserializer.re
CVE-2017-12982,"bmp_read_info_header, bin/jp2/convertbmp.c, opj_image_create, lib/openjp2/image.c, opj_aligned_alloc_n, opj_malloc.c"
CVE-2017-13083,
CVE-2017-13139,"ReadOneMNGImage, coders/png.c"
CVE-2017-13143,"ReadMATImage, coders/mat.c"
CVE-2017-13145,"ReadJP2Image, coders/jp2.c"
CVE-2017-13146,"ReadMATImage, coders/mat.c"
CVE-2017-13673,cpu_physical_memory_snapshot_get_dirty
CVE-2017-13686,"net/ipv4/route.c, RTM_F_FIB_MATCH"
CVE-2017-13715,"__skb_flow_dissect, net/core/flow_dissector.c, n_proto, ip_proto"
CVE-2017-13764,epan/dissectors/packet-mbtcp.c
CVE-2017-13765,plugins/irda/packet-ircomm.c
CVE-2017-13766,plugins/profinet/packet-dcerpc-pn-io.c
CVE-2017-13767,epan/dissectors/packet-msdp.c
CVE-2017-14039,"opj_t2_encode_packet, lib/openjp2/t2.c"
CVE-2017-14040,bin/jp2/convert.c
CVE-2017-14041,bin/jp2/convert.c
CVE-2017-14054,"ivr_read_header, libavformat/rmdec.c"
CVE-2017-14055,"mv_read_header, libavformat/mvdec.c"
CVE-2017-14056,"rl2_read_header, libavformat/rl2.c"
CVE-2017-14057,asf_read_marker
CVE-2017-14058,"read_data, libavformat/hls.c"
CVE-2017-14059,cine_read_header
CVE-2017-14106,"tcp_disconnect, net/ipv4/tcp.c"
CVE-2017-14140,"move_pages, mm/migrate.c"
